longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom ratio,room per household,total bedroom,Is any bedroom missing
-122.2,37.78,52,2300,443,1225,423,3.5398,158400,NEAR BAY,0.192608696,5.437352246,443,NO
-122.2,37.78,39,1752,399,1071,376,3.1167,121600,NEAR BAY,0.227739726,4.659574468,399,NO
-122.2,37.78,50,1867,403,1128,378,2.5401,129100,NEAR BAY,0.215854312,4.939153439,403,NO
-122.2,37.77,43,2430,502,1537,484,2.898,121400,NEAR BAY,0.206584362,5.020661157,502,NO
-122.21,37.78,44,1729,414,1240,393,2.3125,102800,NEAR BAY,0.239444766,4.399491094,414,NO
-122.19,37.78,52,1026,180,469,168,2.875,160000,NEAR BAY,0.175438596,6.107142857,180,NO
-122.19,37.77,52,2170,428,1086,425,3.3715,143900,NEAR BAY,0.197235023,5.105882353,428,NO
-122.19,37.77,52,2329,445,1144,417,3.5114,151200,NEAR BAY,0.191069128,5.585131894,445,NO
-122.19,37.78,52,2492,415,1109,375,4.3125,164400,NEAR BAY,0.166532905,6.645333333,415,NO
-122.19,37.78,52,2198,397,984,369,3.22,156500,NEAR BAY,0.180618744,5.956639566,397,NO
-122.18,37.78,33,142,31,575,47,3.875,225000,NEAR BAY,0.218309859,3.021276596,31,NO
-122.19,37.78,49,1183,205,496,209,5.2328,174200,NEAR BAY,0.17328825,5.660287081,205,NO
-122.19,37.78,52,1070,193,555,190,3.7262,166900,NEAR BAY,0.180373832,5.631578947,193,NO
-122.2,37.78,45,1766,332,869,327,4.5893,163500,NEAR BAY,0.18799547,5.400611621,332,NO
-122.18,37.79,39,617,95,236,106,5.2578,253000,NEAR BAY,0.153970827,5.820754717,95,NO
-122.18,37.79,41,1411,233,626,214,7.0875,240700,NEAR BAY,0.165131113,6.593457944,233,NO
-122.18,37.79,46,2109,387,922,329,3.9712,208100,NEAR BAY,0.183499289,6.410334347,387,NO
-122.19,37.79,47,1229,243,582,256,2.9514,198100,NEAR BAY,0.197721725,4.80078125,243,NO
-122.19,37.79,50,954,217,546,201,2.6667,172800,NEAR BAY,0.227463312,4.746268657,217,NO
-122.18,37.81,37,1643,262,620,266,5.4446,336700,NEAR BAY,0.159464394,6.176691729,262,NO
-122.18,37.8,34,1355,195,442,195,6.2838,318200,NEAR BAY,0.143911439,6.948717949,195,NO
-122.18,37.8,23,2317,336,955,328,6.7527,285800,NEAR BAY,0.145015106,7.06402439,336,NO
-122.13,37.77,24,2459,317,916,324,7.0712,293000,NEAR BAY,0.128914193,7.589506173,317,NO
-122.16,37.79,22,12842,2048,4985,1967,5.9849,371000,NEAR BAY,0.159476717,6.528723945,2048,NO
-122.17,37.78,42,1524,260,651,267,3.6875,157300,NEAR BAY,0.170603675,5.707865169,260,NO
-122.17,37.77,30,3326,746,1704,703,2.875,135300,NEAR BAY,0.224293446,4.731152205,746,NO
-122.18,37.78,43,1985,440,1085,407,3.4205,136700,NEAR BAY,0.221662469,4.877149877,440,NO
-122.18,37.78,50,1642,322,713,284,3.2984,160700,NEAR BAY,0.196102314,5.781690141,322,NO
-122.17,37.78,49,893,177,468,181,3.875,140600,NEAR BAY,0.198208287,4.933701657,177,NO
-122.17,37.78,52,653,128,296,121,4.175,144000,NEAR BAY,0.196018377,5.396694215,128,NO
-122.16,37.77,47,1256,,570,218,4.375,161900,NEAR BAY,0,5.76146789,435,YES
-122.16,37.77,48,977,194,446,180,4.7708,156300,NEAR BAY,0.198567042,5.427777778,194,NO
-122.16,37.77,45,2324,397,968,384,3.5739,176000,NEAR BAY,0.170826162,6.052083333,397,NO
-122.16,37.77,39,1583,349,857,316,3.0958,145800,NEAR BAY,0.220467467,5.009493671,349,NO
-122.17,37.77,39,1612,342,912,322,3.3958,141900,NEAR BAY,0.212158809,5.00621118,342,NO
-122.17,37.77,31,2424,533,1360,452,1.871,90700,NEAR BAY,0.219884488,5.362831858,533,NO
-122.17,37.76,41,1594,367,1074,355,1.9356,90600,NEAR BAY,0.230238394,4.490140845,367,NO
-122.17,37.76,47,2118,413,965,382,2.1842,107900,NEAR BAY,0.194995279,5.544502618,413,NO
-122.18,37.76,37,1575,358,933,320,2.2917,107000,NEAR BAY,0.227301587,4.921875,358,NO
-122.17,37.76,38,1764,397,987,354,2.4333,98200,NEAR BAY,0.225056689,4.983050847,397,NO
-122.18,37.76,50,1187,261,907,246,1.9479,89500,NEAR BAY,0.219882056,4.825203252,261,NO
-122.18,37.76,52,754,175,447,165,3.9063,93800,NEAR BAY,0.232095491,4.56969697,175,NO
-122.18,37.76,49,2308,452,1299,451,1.8407,96700,NEAR BAY,0.195840555,5.11751663,452,NO
-122.18,37.77,27,909,236,396,157,2.0786,97500,NEAR BAY,0.259625963,5.789808917,236,NO
-122.18,37.77,42,1180,257,877,268,2.8125,97300,NEAR BAY,0.21779661,4.402985075,257,NO
-122.18,37.76,43,2018,408,1111,367,1.8913,91200,NEAR BAY,0.202180377,5.498637602,408,NO
-122.19,37.76,49,1368,282,790,269,1.7056,91400,NEAR BAY,0.206140351,5.085501859,282,NO
-122.18,37.77,52,2744,547,1479,554,2.2768,96200,NEAR BAY,0.199344023,4.953068592,547,NO
-122.18,37.77,51,2107,471,1173,438,3.2552,120100,NEAR BAY,0.223540579,4.810502283,471,NO
-122.18,37.77,52,1748,362,1029,366,2.0556,100000,NEAR BAY,0.207093822,4.775956284,362,NO
-122.19,37.76,52,2024,391,1030,350,2.4659,94700,NEAR BAY,0.193181818,5.782857143,391,NO
-122.2,37.76,47,1116,259,826,279,1.75,85700,NEAR BAY,0.232078853,4,259,NO
-122.19,37.77,41,2036,510,1412,454,2.0469,89300,NEAR BAY,0.250491159,4.484581498,510,NO
-122.19,37.77,45,1852,393,1132,349,2.7159,101400,NEAR BAY,0.212203024,5.306590258,393,NO
-122.19,37.76,41,921,207,522,159,1.2083,72500,NEAR BAY,0.2247557,5.79245283,207,NO
-122.19,37.76,45,995,238,630,237,1.925,74100,NEAR BAY,0.23919598,4.198312236,238,NO
-122.2,37.75,36,606,132,531,133,1.5809,70000,NEAR BAY,0.217821782,4.556390977,132,NO
-122.2,37.76,37,2680,736,1925,667,1.4097,84600,NEAR BAY,0.274626866,4.017991004,736,NO
-122.19,37.76,38,1493,370,1144,351,0.7683,81800,NEAR BAY,0.247823175,4.253561254,370,NO
-122.19,37.75,19,2207,565,1481,520,1.3194,81400,NEAR BAY,0.256003625,4.244230769,565,NO
-122.19,37.75,28,856,189,435,162,0.8012,81800,NEAR BAY,0.220794393,5.283950617,189,NO
-122.19,37.76,26,1293,297,984,303,1.9479,85800,NEAR BAY,0.229698376,4.267326733,297,NO
-122.19,37.74,36,847,212,567,159,1.1765,87100,NEAR BAY,0.250295159,5.327044025,212,NO
-122.18,37.74,42,541,154,380,123,2.3456,83500,NEAR BAY,0.284658041,4.398373984,154,NO
-122.19,37.73,44,1066,253,825,244,2.1538,79700,NEAR BAY,0.237335835,4.368852459,253,NO
-122.19,37.74,43,707,147,417,155,2.5139,83400,NEAR BAY,0.207920792,4.561290323,147,NO
-122.19,37.73,45,1528,291,801,287,1.2625,84700,NEAR BAY,0.190445026,5.324041812,291,NO
-122.18,37.73,42,909,215,646,198,2.9063,80000,NEAR BAY,0.236523652,4.590909091,215,NO
-122.18,37.73,43,1391,293,855,285,2.5192,76400,NEAR BAY,0.210639827,4.880701754,293,NO
-122.18,37.73,44,548,119,435,136,2.1111,79700,NEAR BAY,0.217153285,4.029411765,119,NO
-122.18,37.73,42,4074,874,2736,780,2.455,82400,NEAR BAY,0.214531173,5.223076923,874,NO
-122.17,37.74,41,1613,445,1481,414,2.4028,97700,NEAR BAY,0.275883447,3.896135266,445,NO
-122.17,37.74,47,463,134,327,137,2.15,97200,NEAR BAY,0.289416847,3.379562044,134,NO
-122.17,37.74,43,818,193,494,179,2.4776,101600,NEAR BAY,0.23594132,4.569832402,193,NO
-122.17,37.73,43,1473,371,1231,341,2.1587,86500,NEAR BAY,0.251866938,4.319648094,371,NO
-122.18,37.74,35,504,126,323,109,1.8438,90500,NEAR BAY,0.25,4.623853211,126,NO
-122.17,37.74,46,1026,226,749,225,3.0298,107600,NEAR BAY,0.220272904,4.56,226,NO
-122.17,37.74,46,769,183,693,178,2.25,84200,NEAR BAY,0.237971391,4.320224719,183,NO
-122.18,37.74,46,2103,391,1339,354,2.2467,88900,NEAR BAY,0.185924869,5.940677966,391,NO
-122.18,37.75,45,330,76,282,80,4.0469,80700,NEAR BAY,0.23030303,4.125,76,NO
-122.18,37.75,46,941,218,621,195,1.325,87100,NEAR BAY,0.231668438,4.825641026,218,NO
-122.17,37.75,38,992,,732,259,1.6196,85100,NEAR BAY,0,3.83011583,435,YES
-122.18,37.75,45,990,261,901,260,2.1731,82000,NEAR BAY,0.263636364,3.807692308,261,NO
-122.19,37.75,36,1126,263,482,150,1.9167,82800,NEAR BAY,0.23357016,7.506666667,263,NO
-122.18,37.75,43,1036,233,652,213,2.069,84600,NEAR BAY,0.224903475,4.863849765,233,NO
-122.18,37.75,36,1047,214,651,166,1.712,82100,NEAR BAY,0.204393505,6.307228916,214,NO
-122.17,37.76,33,1280,307,999,286,2.5625,89300,NEAR BAY,0.23984375,4.475524476,307,NO
-122.17,37.75,43,1587,320,907,306,1.9821,98300,NEAR BAY,0.201638311,5.18627451,320,NO
-122.17,37.75,41,1257,271,828,230,2.5043,92300,NEAR BAY,0.215592681,5.465217391,271,NO
-122.17,37.75,44,1218,248,763,254,2.3281,88800,NEAR BAY,0.203612479,4.795275591,248,NO
-122.17,37.75,48,1751,390,935,349,1.4375,90000,NEAR BAY,0.222729869,5.017191977,390,NO
-122.16,37.76,45,2299,514,1437,484,2.5122,95500,NEAR BAY,0.223575468,4.75,514,NO
-122.16,37.75,38,2457,624,1516,482,1.5625,91700,NEAR BAY,0.253968254,5.097510373,624,NO
-122.17,37.75,47,998,211,597,185,3.1587,100400,NEAR BAY,0.211422846,5.394594595,211,NO
-122.17,37.76,40,1685,343,949,342,1.8426,94800,NEAR BAY,0.203560831,4.926900585,343,NO
-122.16,37.76,46,1827,307,881,302,4.6696,164300,NEAR BAY,0.16803503,6.049668874,307,NO
-122.16,37.76,36,2781,574,1438,519,2.4598,155500,NEAR BAY,0.206400575,5.358381503,574,NO
-122.15,37.76,39,1823,286,763,270,6.0749,196900,NEAR BAY,0.156884257,6.751851852,286,NO
-122.14,37.77,27,2229,365,1297,355,4.8304,279100,NEAR BAY,0.163750561,6.278873239,365,NO
-122.14,37.76,34,1513,231,545,211,5.5701,252800,NEAR BAY,0.152676801,7.170616114,231,NO
-122.13,37.76,26,3266,491,1222,533,5.37,275400,NEAR BAY,0.150336803,6.127579737,491,NO
-122.12,37.75,33,1809,261,808,219,6.86,250000,NEAR BAY,0.144278607,8.260273973,261,NO
-122.12,37.75,28,794,111,329,109,7.6923,329800,NEAR BAY,0.139798489,7.28440367,111,NO
-122.14,37.75,36,690,105,299,109,4.0313,195500,NEAR BAY,0.152173913,6.330275229,105,NO
-122.14,37.75,33,1334,200,579,202,6.8323,255900,NEAR BAY,0.149925037,6.603960396,200,NO
-122.13,37.75,30,414,54,137,50,4.975,311100,NEAR BAY,0.130434783,8.28,54,NO
-122.13,37.75,36,768,93,229,93,5.3602,330000,NEAR BAY,0.12109375,8.258064516,93,NO
-122.13,37.74,41,4400,666,1476,648,5,248900,NEAR BAY,0.151363636,6.790123457,666,NO
-122.16,37.75,46,954,161,429,154,2.925,142900,NEAR BAY,0.168763103,6.194805195,161,NO
-122.15,37.75,40,1445,256,849,255,3.8913,126300,NEAR BAY,0.17716263,5.666666667,256,NO
-122.15,37.75,44,1938,399,946,331,3.225,135800,NEAR BAY,0.205882353,5.854984894,399,NO
-122.15,37.74,41,856,178,571,191,3.1458,130600,NEAR BAY,0.207943925,4.481675393,178,NO
-122.16,37.75,24,1790,454,1137,386,2.537,107900,NEAR BAY,0.253631285,4.637305699,454,NO
-122.16,37.75,44,617,131,378,135,2.5568,111100,NEAR BAY,0.212317666,4.57037037,131,NO
-122.15,37.74,43,1383,275,853,272,3.5083,122000,NEAR BAY,0.198843095,5.084558824,275,NO
-122.15,37.74,49,1325,277,764,282,3.3125,118000,NEAR BAY,0.209056604,4.69858156,277,NO
-122.16,37.75,40,1227,294,928,261,1.8235,95200,NEAR BAY,0.239608802,4.701149425,294,NO
-122.16,37.75,35,667,140,406,133,3.8047,94300,NEAR BAY,0.209895052,5.015037594,140,NO
-122.17,37.74,34,1223,281,824,280,2.2917,92500,NEAR BAY,0.229762878,4.367857143,281,NO
-122.17,37.75,37,1379,287,835,259,2.4962,91800,NEAR BAY,0.208121827,5.324324324,287,NO
-122.16,37.74,43,1534,300,826,295,4.0417,109400,NEAR BAY,0.195567145,5.2,300,NO
-122.16,37.74,46,1029,181,567,211,3.4844,129500,NEAR BAY,0.175898931,4.876777251,181,NO
-122.16,37.74,52,771,147,355,144,4.1458,143400,NEAR BAY,0.190661479,5.354166667,147,NO
-122.16,37.74,47,824,223,533,166,2.625,98200,NEAR BAY,0.270631068,4.963855422,223,NO
-122.16,37.74,44,1097,239,609,215,2.0227,103100,NEAR BAY,0.21786691,5.102325581,239,NO
-122.29,37.9,49,1283,238,576,236,3.3333,276800,NEAR BAY,0.185502728,5.436440678,238,NO
-122.29,37.9,52,1604,263,594,286,5.338,270900,NEAR BAY,0.163965087,5.608391608,263,NO
-122.29,37.89,52,2248,422,870,377,3.4732,246200,NEAR BAY,0.18772242,5.962864721,422,NO
-122.3,37.9,38,2263,522,1027,509,3.5125,224200,NEAR BAY,0.230667256,4.445972495,522,NO
-122.29,37.89,52,1571,349,693,326,3.1375,229100,NEAR BAY,0.222151496,4.819018405,349,NO
-122.3,37.89,46,1520,402,815,375,2.8036,211600,NEAR BAY,0.264473684,4.053333333,402,NO
-122.3,37.9,15,5083,1212,2420,1146,4.5824,256100,NEAR BAY,0.238441865,4.435427574,1212,NO
-122.3,37.89,36,1077,293,518,276,3.0208,206300,NEAR BAY,0.272051996,3.902173913,293,NO
-122.3,37.89,52,1248,283,620,275,4.0875,221300,NEAR BAY,0.226762821,4.538181818,283,NO
-122.33,37.89,42,1342,291,551,266,4.5268,207400,NEAR BAY,0.216840537,5.045112782,291,NO
-122.34,37.88,37,3061,930,2556,924,1.7375,350000,NEAR BAY,0.30382228,3.312770563,930,NO
-122.29,37.89,52,3171,698,1498,696,3.1795,218200,NEAR BAY,0.220119836,4.556034483,698,NO
-122.29,37.88,50,1211,261,523,227,3.8672,216700,NEAR BAY,0.21552436,5.334801762,261,NO
-122.29,37.89,52,979,175,374,153,5.1675,270600,NEAR BAY,0.17875383,6.39869281,175,NO
-122.29,37.89,52,2269,380,1004,371,5.1696,261400,NEAR BAY,0.167474658,6.115902965,380,NO
-122.28,37.88,52,1844,332,769,334,4.2614,261300,NEAR BAY,0.180043384,5.520958084,332,NO
-122.29,37.89,52,2178,421,940,423,5.0551,232200,NEAR BAY,0.193296602,5.14893617,421,NO
-122.27,37.9,42,1650,274,645,256,5.6228,375400,NEAR BAY,0.166060606,6.4453125,274,NO
-122.26,37.9,52,1927,279,705,288,7.8864,357300,NEAR BAY,0.144784639,6.690972222,279,NO
-122.27,37.9,52,2079,273,684,275,7.9556,374400,NEAR BAY,0.131313131,7.56,273,NO
-122.27,37.9,52,1803,240,572,236,6.174,358800,NEAR BAY,0.133111481,7.639830508,240,NO
-122.27,37.9,52,2041,270,671,253,6.9414,417500,NEAR BAY,0.132288094,8.067193676,270,NO
-122.27,37.89,52,3046,373,975,365,8.8342,430500,NEAR BAY,0.12245568,8.345205479,373,NO
-122.28,37.9,52,2318,328,779,312,7.1754,362900,NEAR BAY,0.141501294,7.429487179,328,NO
-122.28,37.9,52,2003,250,658,244,10.0825,397000,NEAR BAY,0.124812781,8.209016393,250,NO
-122.28,37.9,52,2261,328,819,335,4.9083,346800,NEAR BAY,0.145068554,6.749253731,328,NO
-122.28,37.89,52,1225,169,412,168,5.7912,327100,NEAR BAY,0.137959184,7.291666667,169,NO
-122.28,37.89,52,2315,408,835,369,4.5893,290100,NEAR BAY,0.176241901,6.273712737,408,NO
-122.28,37.89,52,2070,329,722,306,5.4171,292000,NEAR BAY,0.158937198,6.764705882,329,NO
-122.28,37.89,52,2616,473,1085,487,4.125,270900,NEAR BAY,0.180810398,5.371663244,473,NO
-122.27,37.89,52,2640,366,973,355,7.266,371100,NEAR BAY,0.138636364,7.436619718,366,NO
-122.27,37.89,52,1978,293,723,272,5.3989,335600,NEAR BAY,0.148129424,7.272058824,293,NO
-122.26,37.9,37,2220,335,903,362,7.8336,371300,NEAR BAY,0.150900901,6.132596685,335,NO
-122.25,37.89,41,1125,195,356,181,6.1593,344000,NEAR BAY,0.173333333,6.215469613,195,NO
-122.26,37.89,52,3078,494,1005,462,6.381,342200,NEAR BAY,0.160493827,6.662337662,494,NO
-122.26,37.89,52,3706,531,1205,504,6.6828,370900,NEAR BAY,0.143281166,7.353174603,531,NO
-122.25,37.89,37,3000,457,987,450,7.5385,350000,NEAR BAY,0.152333333,6.666666667,457,NO
-122.25,37.89,42,2863,460,1031,448,6.7138,368600,NEAR BAY,0.160670625,6.390625,460,NO
-122.26,37.88,52,2551,417,894,404,6.2425,391800,NEAR BAY,0.163465308,6.314356436,417,NO
-122.26,37.88,52,2255,410,823,377,5.7979,415300,NEAR BAY,0.181818182,5.981432361,410,NO
-122.27,37.88,52,3360,648,1232,621,4.2813,284900,NEAR BAY,0.192857143,5.410628019,648,NO
-122.27,37.88,52,1693,391,669,367,3.5417,287500,NEAR BAY,0.230950975,4.613079019,391,NO
-122.27,37.88,44,2252,592,989,550,3.0132,272900,NEAR BAY,0.262877442,4.094545455,592,NO
-122.28,37.88,52,2495,491,1058,464,4.1429,259600,NEAR BAY,0.196793587,5.377155172,491,NO
-122.28,37.88,52,1193,200,506,207,4.1912,254500,NEAR BAY,0.167644593,5.763285024,200,NO
-122.28,37.88,52,1172,215,489,218,3.9167,235600,NEAR BAY,0.183447099,5.376146789,215,NO
-122.29,37.88,52,2159,424,824,388,3.8897,218400,NEAR BAY,0.196387216,5.56443299,424,NO
-122.29,37.88,48,2365,490,1034,475,3.1065,229200,NEAR BAY,0.207188161,4.978947368,490,NO
-122.29,37.88,46,1895,442,920,425,2.9926,192100,NEAR BAY,0.233245383,4.458823529,442,NO
-122.29,37.88,52,1650,395,841,380,3.556,179300,NEAR BAY,0.239393939,4.342105263,395,NO
-122.3,37.88,45,453,146,749,137,1.475,187500,NEAR BAY,0.322295806,3.306569343,146,NO
-122.3,37.88,52,409,97,208,98,1.6971,138800,NEAR BAY,0.237163814,4.173469388,97,NO
-122.3,37.87,10,503,118,228,100,2.1705,150000,NEAR BAY,0.234592445,5.03,118,NO
-122.3,37.86,50,499,127,287,128,2.75,140600,NEAR BAY,0.254509018,3.8984375,127,NO
-122.29,37.85,52,477,119,218,106,2.5682,120000,NEAR BAY,0.249475891,4.5,119,NO
-122.3,37.88,46,1647,376,854,355,2.9,144800,NEAR BAY,0.228293868,4.63943662,376,NO
-122.3,37.87,52,3123,749,1695,684,2.2208,144800,NEAR BAY,0.239833493,4.565789474,749,NO
-122.28,37.88,52,957,188,403,172,3.2344,245500,NEAR BAY,0.196447231,5.563953488,188,NO
-122.28,37.87,52,589,132,288,131,3.5156,200000,NEAR BAY,0.224108659,4.496183206,132,NO
-122.28,37.87,49,2026,548,963,521,1.9805,173700,NEAR BAY,0.270483712,3.888675624,548,NO
-122.29,37.87,50,1829,536,1129,516,2.6684,185600,NEAR BAY,0.293056315,3.544573643,536,NO
-122.29,37.87,52,895,198,386,204,3.875,182600,NEAR BAY,0.22122905,4.387254902,198,NO
-122.28,37.88,52,1909,416,811,406,3.006,227900,NEAR BAY,0.217915139,4.701970443,416,NO
-122.28,37.87,46,3022,696,1293,675,2.543,220700,NEAR BAY,0.230311052,4.477037037,696,NO
-122.28,37.87,46,1777,446,805,431,2.8676,212000,NEAR BAY,0.250984806,4.122969838,446,NO
-122.27,37.88,52,2803,930,1372,876,2.1907,271400,NEAR BAY,0.331787371,3.199771689,930,NO
-122.27,37.87,30,1465,439,862,425,1.7778,268800,NEAR BAY,0.299658703,3.447058824,439,NO
-122.27,37.88,37,2619,682,1152,616,2.52,277800,NEAR BAY,0.260404735,4.251623377,682,NO
-122.26,37.88,52,1149,255,483,249,4.2788,332500,NEAR BAY,0.221932115,4.614457831,255,NO
-122.26,37.88,52,2363,604,1558,573,2.944,338900,NEAR BAY,0.255607279,4.12390925,604,NO
-122.26,37.88,52,2604,837,1798,769,1.725,287500,NEAR BAY,0.321428571,3.386215865,837,NO
-122.25,37.87,41,685,141,266,123,5.2289,384600,NEAR BAY,0.205839416,5.569105691,141,NO
-122.25,37.87,42,1756,465,2184,422,2.5562,371400,NEAR BAY,0.264806378,4.161137441,465,NO
-122.25,37.87,52,1204,460,2016,477,0.949,350000,NEAR BAY,0.382059801,2.524109015,460,NO
-122.25,37.87,52,609,236,1349,250,1.1696,500001,NEAR BAY,0.387520525,2.436,236,NO
-122.26,37.87,52,1087,371,3337,350,1.4012,175000,NEAR BAY,0.341306348,3.105714286,371,NO
-122.26,37.87,52,2773,998,1721,949,1.1859,241700,NEAR BAY,0.359899026,2.922023182,998,NO
-122.27,37.87,35,3218,1108,1675,1000,1.7464,216700,NEAR BAY,0.344313238,3.218,1108,NO
-122.27,37.87,49,1350,368,707,350,2.8846,211300,NEAR BAY,0.272592593,3.857142857,368,NO
-122.27,37.87,52,3084,698,1424,694,2.7372,210200,NEAR BAY,0.226329442,4.443804035,698,NO
-122.28,37.86,52,938,195,393,189,3.8594,196400,NEAR BAY,0.207889126,4.962962963,195,NO
-122.28,37.87,52,1813,353,828,339,3.5625,191700,NEAR BAY,0.194704909,5.348082596,353,NO
-122.28,37.87,52,1233,300,571,292,2.2788,182300,NEAR BAY,0.243309002,4.22260274,300,NO
-122.29,37.87,44,2539,755,1382,713,2.537,175000,NEAR BAY,0.297361166,3.561009818,755,NO
-122.29,37.87,46,1267,324,792,321,2.525,165900,NEAR BAY,0.255722178,3.947040498,324,NO
-122.29,37.86,52,1665,404,815,372,1.9946,156900,NEAR BAY,0.242642643,4.475806452,404,NO
-122.28,37.86,52,1659,367,788,346,2.8214,164300,NEAR BAY,0.221217601,4.794797688,367,NO
-122.29,37.87,52,2225,460,1145,430,2.6165,150000,NEAR BAY,0.206741573,5.174418605,460,NO
-122.29,37.86,50,2485,607,1354,563,1.9483,150500,NEAR BAY,0.244265594,4.413854352,607,NO
-122.28,37.86,52,2031,450,958,445,1.9327,169900,NEAR BAY,0.221565731,4.564044944,450,NO
-122.28,37.86,49,2932,668,1361,608,1.9798,147400,NEAR BAY,0.227830832,4.822368421,668,NO
-122.28,37.85,52,2246,472,1005,449,2.4167,152700,NEAR BAY,0.21015138,5.002227171,472,NO
-122.27,37.86,49,2052,435,924,414,2.5417,182700,NEAR BAY,0.211988304,4.956521739,435,NO
-122.28,37.86,52,1999,417,780,358,3.3906,179300,NEAR BAY,0.208604302,5.583798883,417,NO
-122.28,37.86,52,3007,691,1582,636,2.5652,157700,NEAR BAY,0.22979714,4.727987421,691,NO
-122.28,37.86,41,2214,550,1213,568,2.2845,153100,NEAR BAY,0.248419151,3.897887324,550,NO
-122.27,37.86,52,1088,305,486,267,2.6071,250000,NEAR BAY,0.280330882,4.074906367,305,NO
-122.27,37.86,52,834,186,494,175,3.15,206300,NEAR BAY,0.223021583,4.765714286,186,NO
-122.27,37.86,52,1769,372,849,365,2.6914,218800,NEAR BAY,0.210288298,4.846575342,372,NO
-122.27,37.86,52,2307,583,1127,548,1.8447,198200,NEAR BAY,0.252709146,4.209854015,583,NO
-122.26,37.86,35,5161,1744,3276,1742,1.6307,253600,NEAR BAY,0.337919008,2.962686567,1744,NO
-122.26,37.86,52,3497,832,1493,794,2.9044,257400,NEAR BAY,0.237918216,4.404282116,832,NO
-122.26,37.86,52,3774,744,1461,679,2.9405,289500,NEAR BAY,0.197138315,5.558173785,744,NO
-122.26,37.86,52,2888,604,1253,538,3.3893,241700,NEAR BAY,0.209141274,5.36802974,604,NO
-122.25,37.86,48,2153,517,1656,459,3.0417,489600,NEAR BAY,0.240130051,4.690631808,517,NO
-122.25,37.86,52,1389,191,514,202,7.0897,446200,NEAR BAY,0.137508999,6.876237624,191,NO
-122.25,37.86,52,1709,318,719,295,5.0463,456300,NEAR BAY,0.186073727,5.793220339,318,NO
-122.25,37.86,52,1587,444,878,449,1.7652,336800,NEAR BAY,0.279773157,3.534521158,444,NO
-122.24,37.86,52,1668,225,517,214,7.8521,500001,NEAR BAY,0.134892086,7.794392523,225,NO
-122.24,37.85,52,3726,474,1366,496,9.3959,500001,NEAR BAY,0.127214171,7.512096774,474,NO
-122.25,37.86,52,4048,663,1316,590,5.3794,376900,NEAR BAY,0.163784585,6.861016949,663,NO
-122.26,37.85,52,3618,768,1508,755,3.2619,309600,NEAR BAY,0.212271973,4.79205298,768,NO
-122.27,37.85,52,4076,920,1800,815,2.7054,182300,NEAR BAY,0.225711482,5.001226994,920,NO
-122.27,37.85,47,2077,400,719,326,2.2431,172700,NEAR BAY,0.19258546,6.371165644,400,NO
-122.27,37.85,50,1279,300,675,255,1.9028,150800,NEAR BAY,0.234558249,5.015686275,300,NO
-122.27,37.85,52,1974,426,875,363,1.5817,153600,NEAR BAY,0.215805471,5.438016529,426,NO
-122.27,37.85,52,335,83,152,77,2.2841,106300,NEAR BAY,0.247761194,4.350649351,83,NO
-122.27,37.85,47,1375,307,843,319,1.3785,142300,NEAR BAY,0.223272727,4.310344828,307,NO
-122.28,37.85,52,610,145,281,132,2.9018,119400,NEAR BAY,0.237704918,4.621212121,145,NO
-122.28,37.85,44,1025,198,506,204,1.73,147900,NEAR BAY,0.193170732,5.024509804,198,NO
-122.28,37.85,48,2063,484,1054,466,2.2625,132900,NEAR BAY,0.234609792,4.427038627,484,NO
-122.29,37.84,35,1872,419,1017,414,2.2106,132500,NEAR BAY,0.223824786,4.52173913,419,NO
-122.28,37.83,52,3108,813,1623,765,2.6997,126900,NEAR BAY,0.261583012,4.062745098,813,NO
-122.3,37.84,14,7355,2408,3100,2051,4.0018,143800,NEAR BAY,0.327396329,3.586055583,2408,NO
-122.23,37.83,52,2990,379,947,361,7.8772,500001,NEAR BAY,0.126755853,8.282548476,379,NO
